datetime,parking,pourcentage
2024-01-04T09:16:22,GRANGIER,71
2024-01-04T09:16:22,MALRAUX,46
2024-01-04T09:16:22,MONGE,34
2024-01-04T09:16:22,SAINTE-ANNE,72
2024-01-04T09:16:22,TIVOLI,86
2024-01-04T09:16:22,TREMOUILLE,68
2024-01-04T09:43:24,CLEMENCEAU,72
2024-01-04T09:43:24,CONDORCET,72
2024-01-04T09:43:24,DARCY,58
2024-01-04T09:43:24,DAUPHINE,28
2024-01-04T09:43:24,GRANGIER,75
2024-01-04T09:43:24,MALRAUX,46
2024-01-04T09:43:24,MONGE,36
2024-01-04T09:43:24,SAINTE-ANNE,74
2024-01-04T09:43:24,TIVOLI,86
2024-01-04T09:43:24,TREMOUILLE,69
2024-01-04T10:16:46,CLEMENCEAU,71
2024-01-04T10:16:46,CONDORCET,73
2024-01-04T10:16:46,DARCY,60
2024-01-04T10:16:46,DAUPHINE,23
2024-01-04T10:16:46,GRANGIER,78
2024-01-04T10:16:46,MALRAUX,46
2024-01-04T10:16:46,MONGE,37
2024-01-04T10:16:46,SAINTE-ANNE,76
2024-01-04T10:16:46,TIVOLI,86
2024-01-04T10:16:46,TREMOUILLE,68
2024-01-04T10:43:11,CLEMENCEAU,71
2024-01-04T10:43:11,CONDORCET,73
2024-01-04T10:43:11,DARCY,59
2024-01-04T10:43:11,DAUPHINE,30
2024-01-04T10:43:11,GRANGIER,82
2024-01-04T10:43:11,MALRAUX,45
2024-01-04T10:43:11,MONGE,38
2024-01-04T10:43:11,SAINTE-ANNE,77
2024-01-04T10:43:11,TIVOLI,86
2024-01-04T10:43:11,TREMOUILLE,68
2024-01-04T11:15:46,CLEMENCEAU,70
2024-01-04T11:15:46,CONDORCET,72
2024-01-04T11:15:46,DARCY,59
2024-01-04T11:15:46,DAUPHINE,30
2024-01-04T11:15:46,GRANGIER,84
2024-01-04T11:15:46,MALRAUX,45
2024-01-04T11:15:46,MONGE,40
2024-01-04T11:15:46,SAINTE-ANNE,77
2024-01-04T11:15:46,TIVOLI,86
2024-01-04T11:15:46,TREMOUILLE,67
2024-01-04T11:43:13,CLEMENCEAU,69
2024-01-04T11:43:13,CONDORCET,75
2024-01-04T11:43:13,DARCY,59
2024-01-04T11:43:13,DAUPHINE,35
2024-01-04T11:43:13,GRANGIER,84
2024-01-04T11:43:13,MALRAUX,43
2024-01-04T11:43:13,MONGE,39
2024-01-04T11:43:13,SAINTE-ANNE,77
2024-01-04T11:43:13,TIVOLI,86
2024-01-04T11:43:13,TREMOUILLE,67
2024-01-04T12:18:16,CLEMENCEAU,69
2024-01-04T12:18:16,CONDORCET,79
2024-01-04T12:18:16,DARCY,59
2024-01-04T12:18:16,DAUPHINE,42
2024-01-04T12:18:16,GRANGIER,83
2024-01-04T12:18:16,MALRAUX,43
2024-01-04T12:18:16,MONGE,40
2024-01-04T12:18:16,SAINTE-ANNE,78
2024-01-04T12:18:16,TIVOLI,86
2024-01-04T12:18:16,TREMOUILLE,67
2024-01-04T12:48:09,CLEMENCEAU,70
2024-01-04T12:48:09,CONDORCET,82
2024-01-04T12:48:09,DARCY,60
2024-01-04T12:48:09,DAUPHINE,45
2024-01-04T12:48:09,GRANGIER,86
2024-01-04T12:48:09,MALRAUX,43
2024-01-04T12:48:09,MONGE,40
2024-01-04T12:48:09,SAINTE-ANNE,80
2024-01-04T12:48:09,TIVOLI,85
2024-01-04T12:48:09,TREMOUILLE,68
2024-01-04T13:17:06,CLEMENCEAU,71
2024-01-04T13:17:06,CONDORCET,82
2024-01-04T13:17:06,DARCY,59
2024-01-04T13:17:06,DAUPHINE,32
2024-01-04T13:17:06,GRANGIER,91
2024-01-04T13:17:06,MALRAUX,43
2024-01-04T13:17:06,MONGE,41
2024-01-04T13:17:06,SAINTE-ANNE,82
2024-01-04T13:17:06,TIVOLI,87
2024-01-04T13:17:06,TREMOUILLE,68
2024-01-04T13:43:20,CLEMENCEAU,70
2024-01-04T13:43:20,CONDORCET,83
2024-01-04T13:43:20,DARCY,58
2024-01-04T13:43:20,DAUPHINE,37
2024-01-04T13:43:20,GRANGIER,91
2024-01-04T13:43:20,MALRAUX,42
2024-01-04T13:43:20,MONGE,40
2024-01-04T13:43:20,SAINTE-ANNE,84
2024-01-04T13:43:20,TIVOLI,87
2024-01-04T13:43:20,TREMOUILLE,69
2024-01-04T14:16:10,CLEMENCEAU,71
2024-01-04T14:16:10,CONDORCET,83
2024-01-04T14:16:10,DARCY,57
2024-01-04T14:16:10,DAUPHINE,47
2024-01-04T14:16:10,GRANGIER,97
2024-01-04T14:16:10,MALRAUX,40
2024-01-04T14:16:10,MONGE,41
2024-01-04T14:16:10,SAINTE-ANNE,86
2024-01-04T14:16:10,TIVOLI,88
2024-01-04T14:16:10,TREMOUILLE,69
2024-01-04T14:43:26,CLEMENCEAU,71
2024-01-04T14:43:26,CONDORCET,86
2024-01-04T14:43:26,DARCY,55
2024-01-04T14:43:26,DAUPHINE,40
2024-01-04T14:43:26,GRANGIER,100
2024-01-04T14:43:26,MALRAUX,40
2024-01-04T14:43:26,MONGE,42
2024-01-04T14:43:26,SAINTE-ANNE,84
2024-01-04T14:43:26,TIVOLI,88
2024-01-04T14:43:26,TREMOUILLE,71
2024-01-04T15:16:48,CLEMENCEAU,70
2024-01-04T15:16:48,CONDORCET,87
2024-01-04T15:16:48,DARCY,53
2024-01-04T15:16:48,DAUPHINE,39
2024-01-04T15:16:48,GRANGIER,100
2024-01-04T15:16:48,MALRAUX,38
2024-01-04T15:16:48,MONGE,41
2024-01-04T15:16:48,SAINTE-ANNE,84
2024-01-04T15:16:48,TIVOLI,87
2024-01-04T15:16:48,TREMOUILLE,72
2024-01-04T15:43:14,CLEMENCEAU,70
2024-01-04T15:43:14,CONDORCET,85
2024-01-04T15:43:14,DARCY,51
2024-01-04T15:43:14,DAUPHINE,38
2024-01-04T15:43:14,GRANGIER,98
2024-01-04T15:43:14,MALRAUX,38
2024-01-04T15:43:14,MONGE,41
2024-01-04T15:43:14,SAINTE-ANNE,84
2024-01-04T15:43:14,TIVOLI,87
2024-01-04T15:43:14,TREMOUILLE,71
2024-01-04T16:17:26,CLEMENCEAU,69
2024-01-04T16:17:26,CONDORCET,80
2024-01-04T16:17:26,DARCY,47
2024-01-04T16:17:26,DAUPHINE,40
2024-01-04T16:17:26,GRANGIER,95
2024-01-04T16:17:26,MALRAUX,37
2024-01-04T16:17:26,MONGE,39
2024-01-04T16:17:26,SAINTE-ANNE,79
2024-01-04T16:17:26,TIVOLI,87
2024-01-04T16:17:26,TREMOUILLE,69
2024-01-04T16:43:37,CLEMENCEAU,69
2024-01-04T16:43:37,CONDORCET,76
2024-01-04T16:43:37,DARCY,43
2024-01-04T16:43:37,DAUPHINE,46
2024-01-04T16:43:37,GRANGIER,91
2024-01-04T16:43:37,MALRAUX,36
2024-01-04T16:43:37,MONGE,37
2024-01-04T16:43:37,SAINTE-ANNE,78
2024-01-04T16:43:37,TIVOLI,86
2024-01-04T16:43:37,TREMOUILLE,68
2024-01-04T17:16:04,CLEMENCEAU,69
2024-01-04T17:16:04,CONDORCET,73
2024-01-04T17:16:04,DARCY,37
2024-01-04T17:16:04,DAUPHINE,29
2024-01-04T17:16:04,GRANGIER,81
2024-01-04T17:16:04,MALRAUX,36
2024-01-04T17:16:04,MONGE,36
2024-01-04T17:16:04,SAINTE-ANNE,76
2024-01-04T17:16:04,TIVOLI,87
2024-01-04T17:16:04,TREMOUILLE,68
2024-01-04T17:43:24,CLEMENCEAU,69
2024-01-04T17:43:24,CONDORCET,72
2024-01-04T17:43:24,DARCY,34
2024-01-04T17:43:24,DAUPHINE,30
2024-01-04T17:43:24,GRANGIER,76
2024-01-04T17:43:24,MALRAUX,35
2024-01-04T17:43:24,MONGE,36
2024-01-04T17:43:24,SAINTE-ANNE,75
2024-01-04T17:43:24,TIVOLI,88
2024-01-04T17:43:24,TREMOUILLE,68
2024-01-04T18:17:14,CLEMENCEAU,69
2024-01-04T18:17:14,CONDORCET,70
2024-01-04T18:17:14,DARCY,32
2024-01-04T18:17:14,DAUPHINE,31
2024-01-04T18:17:14,GRANGIER,66
2024-01-04T18:17:14,MALRAUX,34
2024-01-04T18:17:14,MONGE,35
2024-01-04T18:17:14,SAINTE-ANNE,74
2024-01-04T18:17:14,TIVOLI,92
2024-01-04T18:17:14,TREMOUILLE,67
2024-01-04T18:43:27,CLEMENCEAU,69
2024-01-04T18:43:27,CONDORCET,73
2024-01-04T18:43:27,DARCY,29
2024-01-04T18:43:27,DAUPHINE,19
2024-01-04T18:43:27,GRANGIER,62
2024-01-04T18:43:27,MALRAUX,34
2024-01-04T18:43:27,MONGE,35
2024-01-04T18:43:27,SAINTE-ANNE,75
2024-01-04T18:43:27,TIVOLI,94
2024-01-04T18:43:27,TREMOUILLE,67
2024-01-04T19:15:15,CLEMENCEAU,69
2024-01-04T19:15:15,CONDORCET,77
2024-01-04T19:15:15,DARCY,27
2024-01-04T19:15:15,DAUPHINE,21
2024-01-04T19:15:15,GRANGIER,60
2024-01-04T19:15:15,MALRAUX,34
2024-01-04T19:15:15,MONGE,35
2024-01-04T19:15:15,SAINTE-ANNE,76
2024-01-04T19:15:15,TIVOLI,97
2024-01-04T19:15:15,TREMOUILLE,68
2024-01-04T19:43:22,CLEMENCEAU,69
2024-01-04T19:43:22,CONDORCET,78
2024-01-04T19:43:22,DARCY,26
2024-01-04T19:43:22,DAUPHINE,23
2024-01-04T19:43:22,GRANGIER,60
2024-01-04T19:43:22,MALRAUX,34
2024-01-04T19:43:22,MONGE,34
2024-01-04T19:43:22,SAINTE-ANNE,77
2024-01-04T19:43:22,TIVOLI,97
2024-01-04T19:43:22,TREMOUILLE,68
2024-01-04T20:16:42,CLEMENCEAU,69
2024-01-04T20:16:42,CONDORCET,79
2024-01-04T20:16:42,DARCY,25
2024-01-04T20:16:42,DAUPHINE,23
2024-01-04T20:16:42,GRANGIER,58
2024-01-04T20:16:42,MALRAUX,34
2024-01-04T20:16:42,MONGE,33
2024-01-04T20:16:42,SAINTE-ANNE,77
2024-01-04T20:16:42,TIVOLI,96
2024-01-04T20:16:42,TREMOUILLE,69
2024-01-04T20:43:27,CLEMENCEAU,70
2024-01-04T20:43:27,CONDORCET,76
2024-01-04T20:43:27,DARCY,23
2024-01-04T20:43:27,DAUPHINE,24
2024-01-04T20:43:27,GRANGIER,57
2024-01-04T20:43:27,MALRAUX,34
2024-01-04T20:43:27,MONGE,33
2024-01-04T20:43:27,SAINTE-ANNE,76
2024-01-04T20:43:27,TIVOLI,96
2024-01-04T20:43:27,TREMOUILLE,69
2024-01-04T21:15:57,CLEMENCEAU,70
2024-01-04T21:15:57,CONDORCET,72
2024-01-04T21:15:57,DARCY,22
2024-01-04T21:15:57,DAUPHINE,24
2024-01-04T21:15:57,GRANGIER,55
2024-01-04T21:15:57,MALRAUX,34
2024-01-04T21:15:57,MONGE,32
2024-01-04T21:15:57,SAINTE-ANNE,76
2024-01-04T21:15:57,TIVOLI,95
2024-01-04T21:15:57,TREMOUILLE,69
2024-01-04T21:43:27,CLEMENCEAU,70
2024-01-04T21:43:27,CONDORCET,70
2024-01-04T21:43:27,DARCY,21
2024-01-04T21:43:27,DAUPHINE,24
2024-01-04T21:43:27,GRANGIER,54
2024-01-04T21:43:27,MALRAUX,34
2024-01-04T21:43:27,MONGE,31
2024-01-04T21:43:27,SAINTE-ANNE,75
2024-01-04T21:43:27,TIVOLI,95
2024-01-04T21:43:27,TREMOUILLE,68
2024-01-04T22:16:20,CLEMENCEAU,70
2024-01-04T22:16:20,CONDORCET,67
2024-01-04T22:16:20,DARCY,19
2024-01-04T22:16:20,DAUPHINE,25
2024-01-04T22:16:20,GRANGIER,52
2024-01-04T22:16:20,MALRAUX,34
2024-01-04T22:16:20,MONGE,29
2024-01-04T22:16:20,SAINTE-ANNE,74
2024-01-04T22:16:20,TIVOLI,94
2024-01-04T22:16:20,TREMOUILLE,68
2024-01-04T22:43:21,CLEMENCEAU,70
2024-01-04T22:43:21,CONDORCET,63
2024-01-04T22:43:21,DARCY,16
2024-01-04T22:43:21,DAUPHINE,25
2024-01-04T22:43:21,GRANGIER,52
2024-01-04T22:43:21,MALRAUX,34
2024-01-04T22:43:21,MONGE,29
2024-01-04T22:43:21,SAINTE-ANNE,73
2024-01-04T22:43:21,TIVOLI,93
2024-01-04T22:43:21,TREMOUILLE,68
2024-01-04T23:16:51,CLEMENCEAU,70
2024-01-04T23:16:51,CONDORCET,62
2024-01-04T23:16:51,DARCY,16
2024-01-04T23:16:51,DAUPHINE,25
2024-01-04T23:16:51,GRANGIER,51
2024-01-04T23:16:51,MALRAUX,34
2024-01-04T23:16:51,MONGE,29
2024-01-04T23:16:51,SAINTE-ANNE,73
2024-01-04T23:16:51,TIVOLI,93
2024-01-04T23:16:51,TREMOUILLE,67
2024-01-04T23:43:09,CLEMENCEAU,70
2024-01-04T23:43:09,CONDORCET,62
2024-01-04T23:43:09,DARCY,16
2024-01-04T23:43:09,DAUPHINE,25
2024-01-04T23:43:09,GRANGIER,51
2024-01-04T23:43:09,MALRAUX,34
2024-01-04T23:43:09,MONGE,28
2024-01-04T23:43:09,SAINTE-ANNE,73
2024-01-04T23:43:09,TIVOLI,93
2024-01-04T23:43:09,TREMOUILLE,67
2024-01-05T00:25:13,CLEMENCEAU,70
2024-01-05T00:25:13,CONDORCET,61
2024-01-05T00:25:13,DARCY,15
2024-01-05T00:25:13,DAUPHINE,25
2024-01-05T00:25:13,GRANGIER,51
2024-01-05T00:25:13,MALRAUX,34
2024-01-05T00:25:13,MONGE,28
2024-01-05T00:25:13,SAINTE-ANNE,72
2024-01-05T00:25:13,TIVOLI,88
2024-01-05T00:25:13,TREMOUILLE,66
2024-01-05T01:02:24,CLEMENCEAU,70
2024-01-05T01:02:24,CONDORCET,61
2024-01-05T01:02:24,DARCY,15
2024-01-05T01:02:24,DAUPHINE,25
2024-01-05T01:02:24,GRANGIER,51
2024-01-05T01:02:24,MALRAUX,34
2024-01-05T01:02:24,MONGE,28
2024-01-05T01:02:24,SAINTE-ANNE,72
2024-01-05T01:02:24,TIVOLI,88
2024-01-05T01:02:24,TREMOUILLE,66
2024-01-05T01:35:10,CLEMENCEAU,70
2024-01-05T01:35:10,CONDORCET,61
2024-01-05T01:35:10,DARCY,15
2024-01-05T01:35:10,DAUPHINE,25
2024-01-05T01:35:10,GRANGIER,51
2024-01-05T01:35:10,MALRAUX,34
2024-01-05T01:35:10,MONGE,28
2024-01-05T01:35:10,SAINTE-ANNE,72
2024-01-05T01:35:10,TIVOLI,87
2024-01-05T01:35:10,TREMOUILLE,66
2024-01-05T01:59:47,CLEMENCEAU,70
2024-01-05T01:59:47,CONDORCET,61
2024-01-05T01:59:47,DARCY,15
2024-01-05T01:59:47,DAUPHINE,25
2024-01-05T01:59:47,GRANGIER,51
2024-01-05T01:59:47,MALRAUX,34
2024-01-05T01:59:47,MONGE,28
2024-01-05T01:59:47,SAINTE-ANNE,72
2024-01-05T01:59:47,TIVOLI,87
2024-01-05T01:59:47,TREMOUILLE,67
2024-01-05T02:19:45,CLEMENCEAU,70
2024-01-05T02:19:45,CONDORCET,61
2024-01-05T02:19:45,DARCY,15
2024-01-05T02:19:45,DAUPHINE,25
2024-01-05T02:19:45,GRANGIER,51
2024-01-05T02:19:45,MALRAUX,34
2024-01-05T02:19:45,MONGE,28
2024-01-05T02:19:45,SAINTE-ANNE,72
2024-01-05T02:19:45,TIVOLI,87
2024-01-05T02:19:45,TREMOUILLE,67
2024-01-05T02:43:33,CLEMENCEAU,70
2024-01-05T02:43:33,CONDORCET,61
2024-01-05T02:43:33,DARCY,15
2024-01-05T02:43:33,DAUPHINE,25
2024-01-05T02:43:33,GRANGIER,51
2024-01-05T02:43:33,MALRAUX,34
2024-01-05T02:43:33,MONGE,28
2024-01-05T02:43:33,SAINTE-ANNE,72
2024-01-05T02:43:33,TIVOLI,87
2024-01-05T02:43:33,TREMOUILLE,67
2024-01-05T03:16:38,CLEMENCEAU,70
2024-01-05T03:16:38,CONDORCET,61
2024-01-05T03:16:38,DARCY,15
2024-01-05T03:16:38,DAUPHINE,25
2024-01-05T03:16:38,GRANGIER,51
2024-01-05T03:16:38,MALRAUX,34
2024-01-05T03:16:38,MONGE,28
2024-01-05T03:16:38,SAINTE-ANNE,72
2024-01-05T03:16:38,TIVOLI,87
2024-01-05T03:16:38,TREMOUILLE,67
2024-01-05T03:43:33,CLEMENCEAU,70
2024-01-05T03:43:33,CONDORCET,61
2024-01-05T03:43:33,DARCY,15
2024-01-05T03:43:33,DAUPHINE,25
2024-01-05T03:43:33,GRANGIER,51
2024-01-05T03:43:33,MALRAUX,34
2024-01-05T03:43:33,MONGE,28
2024-01-05T03:43:33,SAINTE-ANNE,72
2024-01-05T03:43:33,TIVOLI,87
2024-01-05T03:43:33,TREMOUILLE,67
2024-01-05T04:17:11,CLEMENCEAU,70
2024-01-05T04:17:11,CONDORCET,61
2024-01-05T04:17:11,DARCY,15
2024-01-05T04:17:11,DAUPHINE,25
2024-01-05T04:17:11,GRANGIER,51
2024-01-05T04:17:11,MALRAUX,34
2024-01-05T04:17:11,MONGE,28
2024-01-05T04:17:11,SAINTE-ANNE,72
2024-01-05T04:17:11,TIVOLI,87
2024-01-05T04:17:11,TREMOUILLE,67
2024-01-05T04:43:19,CLEMENCEAU,70
2024-01-05T04:43:19,CONDORCET,61
2024-01-05T04:43:19,DARCY,47
2024-01-05T04:43:19,DAUPHINE,25
2024-01-05T04:43:19,GRANGIER,50
2024-01-05T04:43:19,MALRAUX,34
2024-01-05T04:43:19,MONGE,28
2024-01-05T04:43:19,SAINTE-ANNE,72
2024-01-05T04:43:19,TIVOLI,87
2024-01-05T04:43:19,TREMOUILLE,67
2024-01-05T05:16:16,CLEMENCEAU,70
2024-01-05T05:16:16,CONDORCET,61
2024-01-05T05:16:16,DARCY,47
2024-01-05T05:16:16,DAUPHINE,25
2024-01-05T05:16:16,GRANGIER,50
2024-01-05T05:16:16,MALRAUX,34
2024-01-05T05:16:16,MONGE,28
2024-01-05T05:16:16,SAINTE-ANNE,72
2024-01-05T05:16:16,TIVOLI,87
2024-01-05T05:16:16,TREMOUILLE,68
2024-01-05T05:43:11,CLEMENCEAU,70
2024-01-05T05:43:11,CONDORCET,62
2024-01-05T05:43:11,DARCY,47
2024-01-05T05:43:11,DAUPHINE,25
2024-01-05T05:43:11,GRANGIER,51
2024-01-05T05:43:11,MALRAUX,34
2024-01-05T05:43:11,MONGE,28
2024-01-05T05:43:11,SAINTE-ANNE,71
2024-01-05T05:43:11,TIVOLI,87
2024-01-05T05:43:11,TREMOUILLE,68
2024-01-05T06:17:31,CLEMENCEAU,70
2024-01-05T06:17:31,CONDORCET,62
2024-01-05T06:17:31,DARCY,47
2024-01-05T06:17:31,DAUPHINE,25
2024-01-05T06:17:31,GRANGIER,51
2024-01-05T06:17:31,MALRAUX,34
2024-01-05T06:17:31,MONGE,28
2024-01-05T06:17:31,SAINTE-ANNE,71
2024-01-05T06:17:31,TIVOLI,87
2024-01-05T06:17:31,TREMOUILLE,68
2024-01-05T06:43:13,CLEMENCEAU,70
2024-01-05T06:43:13,CONDORCET,62
2024-01-05T06:43:13,DARCY,47
2024-01-05T06:43:13,DAUPHINE,25
2024-01-05T06:43:13,GRANGIER,52
2024-01-05T06:43:13,MALRAUX,34
2024-01-05T06:43:13,MONGE,28
2024-01-05T06:43:13,SAINTE-ANNE,71
2024-01-05T06:43:13,TIVOLI,87
2024-01-05T06:43:13,TREMOUILLE,69
2024-01-05T07:16:08,CLEMENCEAU,70
2024-01-05T07:16:08,CONDORCET,63
2024-01-05T07:16:08,DARCY,48
2024-01-05T07:16:08,DAUPHINE,26
2024-01-05T07:16:08,GRANGIER,53
2024-01-05T07:16:08,MALRAUX,35
2024-01-05T07:16:08,MONGE,28
2024-01-05T07:16:08,SAINTE-ANNE,70
2024-01-05T07:16:08,TIVOLI,87
2024-01-05T07:16:08,TREMOUILLE,71
2024-01-05T07:43:15,CLEMENCEAU,70
2024-01-05T07:43:15,CONDORCET,64
2024-01-05T07:43:15,DARCY,49
2024-01-05T07:43:15,DAUPHINE,27
2024-01-05T07:43:15,GRANGIER,57
2024-01-05T07:43:15,MALRAUX,35
2024-01-05T07:43:15,MONGE,29
2024-01-05T07:43:15,SAINTE-ANNE,71
2024-01-05T07:43:15,TIVOLI,88
2024-01-05T07:43:15,TREMOUILLE,71
2024-01-05T08:17:16,CLEMENCEAU,70
2024-01-05T08:17:16,CONDORCET,68
2024-01-05T08:17:16,DARCY,51
2024-01-05T08:17:16,DAUPHINE,32
2024-01-05T08:17:16,GRANGIER,70
2024-01-05T08:17:16,MALRAUX,34
2024-01-05T08:17:16,MONGE,32
2024-01-05T08:17:16,SAINTE-ANNE,74
2024-01-05T08:17:16,TIVOLI,87
2024-01-05T08:17:16,TREMOUILLE,75
2024-01-05T08:43:19,CLEMENCEAU,69
2024-01-05T08:43:19,CONDORCET,70
2024-01-05T08:43:19,DARCY,53
2024-01-05T08:43:19,DAUPHINE,35
2024-01-05T08:43:19,GRANGIER,77
2024-01-05T08:43:19,MALRAUX,34
2024-01-05T08:43:19,MONGE,34
2024-01-05T08:43:19,SAINTE-ANNE,76
2024-01-05T08:43:19,TIVOLI,87
2024-01-05T08:43:19,TREMOUILLE,77
2024-01-05T09:16:26,CLEMENCEAU,70
2024-01-05T09:16:26,CONDORCET,76
2024-01-05T09:16:26,DARCY,54
2024-01-05T09:16:26,DAUPHINE,45
2024-01-05T09:16:26,GRANGIER,90
2024-01-05T09:16:26,MALRAUX,33
2024-01-05T09:16:26,MONGE,35
2024-01-05T09:16:26,SAINTE-ANNE,80
2024-01-05T09:16:26,TIVOLI,85
2024-01-05T09:16:26,TREMOUILLE,82
2024-01-05T09:43:24,CLEMENCEAU,70
2024-01-05T09:43:24,CONDORCET,79
2024-01-05T09:43:24,DARCY,55
2024-01-05T09:43:24,DAUPHINE,50
2024-01-05T09:43:24,GRANGIER,81
2024-01-05T09:43:24,MALRAUX,33
2024-01-05T09:43:24,MONGE,36
2024-01-05T09:43:24,SAINTE-ANNE,81
2024-01-05T09:43:24,TIVOLI,87
2024-01-05T09:43:24,TREMOUILLE,85
2024-01-05T10:16:47,CLEMENCEAU,69
2024-01-05T10:16:47,CONDORCET,84
2024-01-05T10:16:47,DARCY,56
2024-01-05T10:16:47,DAUPHINE,39
2024-01-05T10:16:47,GRANGIER,88
2024-01-05T10:16:47,MALRAUX,32
2024-01-05T10:16:47,MONGE,38
2024-01-05T10:16:47,SAINTE-ANNE,82
2024-01-05T10:16:47,TIVOLI,87
2024-01-05T10:16:47,TREMOUILLE,86
2024-01-05T10:43:25,CLEMENCEAU,69
2024-01-05T10:43:25,CONDORCET,85
2024-01-05T10:43:25,DARCY,57
2024-01-05T10:43:25,DAUPHINE,46
2024-01-05T10:43:25,GRANGIER,90
2024-01-05T10:43:25,MALRAUX,32
2024-01-05T10:43:25,MONGE,39
2024-01-05T10:43:25,SAINTE-ANNE,83
2024-01-05T10:43:25,TIVOLI,86
2024-01-05T10:43:25,TREMOUILLE,87
2024-01-05T11:15:49,CLEMENCEAU,68
2024-01-05T11:15:49,CONDORCET,83
2024-01-05T11:15:49,DARCY,51
2024-01-05T11:15:49,DAUPHINE,53
2024-01-05T11:15:49,GRANGIER,87
2024-01-05T11:15:49,MALRAUX,30
2024-01-05T11:15:49,MONGE,39
2024-01-05T11:15:49,SAINTE-ANNE,83
2024-01-05T11:15:49,TIVOLI,87
2024-01-05T11:15:49,TREMOUILLE,82
2024-01-05T11:43:09,CLEMENCEAU,69
2024-01-05T11:43:09,CONDORCET,81
2024-01-05T11:43:09,DARCY,50
2024-01-05T11:43:09,DAUPHINE,58
2024-01-05T11:43:09,GRANGIER,84
2024-01-05T11:43:09,MALRAUX,30
2024-01-05T11:43:09,MONGE,41
2024-01-05T11:43:09,SAINTE-ANNE,82
2024-01-05T11:43:09,TIVOLI,86
2024-01-05T11:43:09,TREMOUILLE,80
2024-01-05T12:18:24,CLEMENCEAU,69
2024-01-05T12:18:24,CONDORCET,81
2024-01-05T12:18:24,DARCY,49
2024-01-05T12:18:24,DAUPHINE,39
2024-01-05T12:18:24,GRANGIER,84
2024-01-05T12:18:24,MALRAUX,30
2024-01-05T12:18:24,MONGE,42
2024-01-05T12:18:24,SAINTE-ANNE,81
2024-01-05T12:18:24,TIVOLI,86
2024-01-05T12:18:24,TREMOUILLE,79
2024-01-05T12:48:08,CLEMENCEAU,69
2024-01-05T12:48:08,CONDORCET,81
2024-01-05T12:48:08,DARCY,49
2024-01-05T12:48:08,DAUPHINE,44
2024-01-05T12:48:08,GRANGIER,82
2024-01-05T12:48:08,MALRAUX,30
2024-01-05T12:48:08,MONGE,43
2024-01-05T12:48:08,SAINTE-ANNE,79
2024-01-05T12:48:08,TIVOLI,86
2024-01-05T12:48:08,TREMOUILLE,79
2024-01-05T13:17:13,CLEMENCEAU,69
2024-01-05T13:17:13,CONDORCET,81
2024-01-05T13:17:13,DARCY,47
2024-01-05T13:17:13,DAUPHINE,40
2024-01-05T13:17:13,GRANGIER,81
2024-01-05T13:17:13,MALRAUX,30
2024-01-05T13:17:13,MONGE,42
2024-01-05T13:17:13,SAINTE-ANNE,79
2024-01-05T13:17:13,TIVOLI,86
2024-01-05T13:17:13,TREMOUILLE,78
2024-01-05T13:43:25,CLEMENCEAU,69
2024-01-05T13:43:25,CONDORCET,81
2024-01-05T13:43:25,DARCY,45
2024-01-05T13:43:25,DAUPHINE,48
2024-01-05T13:43:25,GRANGIER,88
2024-01-05T13:43:25,MALRAUX,29
2024-01-05T13:43:25,MONGE,43
2024-01-05T13:43:25,SAINTE-ANNE,81
2024-01-05T13:43:25,TIVOLI,86
2024-01-05T13:43:25,TREMOUILLE,77
2024-01-05T14:16:13,CLEMENCEAU,69
2024-01-05T14:16:13,CONDORCET,84
2024-01-05T14:16:13,DARCY,45
2024-01-05T14:16:13,DAUPHINE,60
2024-01-05T14:16:13,GRANGIER,90
2024-01-05T14:16:13,MALRAUX,29
2024-01-05T14:16:13,MONGE,45
2024-01-05T14:16:13,SAINTE-ANNE,84
2024-01-05T14:16:13,TIVOLI,86
2024-01-05T14:16:13,TREMOUILLE,75
2024-01-05T14:43:29,CLEMENCEAU,70
2024-01-05T14:43:29,CONDORCET,83
2024-01-05T14:43:29,DARCY,42
2024-01-05T14:43:29,DAUPHINE,65
2024-01-05T14:43:29,GRANGIER,92
2024-01-05T14:43:29,MALRAUX,28
2024-01-05T14:43:29,MONGE,44
2024-01-05T14:43:29,SAINTE-ANNE,85
2024-01-05T14:43:29,TIVOLI,86
2024-01-05T14:43:29,TREMOUILLE,74
2024-01-05T15:16:33,CLEMENCEAU,69
2024-01-05T15:16:33,CONDORCET,81
2024-01-05T15:16:33,DARCY,42
2024-01-05T15:16:33,DAUPHINE,43
2024-01-05T15:16:33,GRANGIER,86
2024-01-05T15:16:33,MALRAUX,27
2024-01-05T15:16:33,MONGE,43
2024-01-05T15:16:33,SAINTE-ANNE,87
2024-01-05T15:16:33,TIVOLI,87
2024-01-05T15:16:33,TREMOUILLE,73
2024-01-05T15:43:19,CLEMENCEAU,68
2024-01-05T15:43:19,CONDORCET,81
2024-01-05T15:43:19,DARCY,39
2024-01-05T15:43:19,DAUPHINE,48
2024-01-05T15:43:19,GRANGIER,86
2024-01-05T15:43:19,MALRAUX,26
2024-01-05T15:43:19,MONGE,42
2024-01-05T15:43:19,SAINTE-ANNE,86
2024-01-05T15:43:19,TIVOLI,87
2024-01-05T15:43:19,TREMOUILLE,73
2024-01-05T16:17:00,CLEMENCEAU,68
2024-01-05T16:17:00,CONDORCET,79
